taxon,lfc_(Intercept),lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (1X),se_(Intercept),se_TreatmentSterile feed,se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (1X),W_(Intercept),W_TreatmentSterile feed,W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (1X),p_(Intercept),p_TreatmentSterile feed,p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (1X),q_(Intercept),q_TreatmentSterile feed,q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (1X),diff_(Intercept),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (1X),passed_ss_(Intercept),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (1X)
Seq_143,0.9856364404294029,0.17546191286666404,-2.112890972694829,-1.4636894346389502,0.6494810401585533,0.6827136794003678,1.0317756408566254,0.9287997769306253,1.517575386325036,0.2570065873306852,-2.0478201742974025,-1.5758933959652288,0.1675984761093175,0.8036602066038254,0.07476076797027693,0.15369980115084425,0.5402586171053294,0.9342935487409759,0.37934167451584966,0.5769006234976893,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Seq_147,-1.9949266387725517,2.40832860465074,3.308920531571204,2.8038846861187543,0.36901192987739173,0.41888777544289907,0.8288477544013442,0.9242567376101932,-5.406130472354615,5.749340863682074,3.992193396193917,3.0336643186054837,6.413102513640018e-4,4.293207602333684e-4,0.00399306058891668,0.016218773855564597,0.0390106262141677,0.11763388830394295,0.19947711431977075,0.2688730714763891,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seq_149,-1.106895408959544,1.209138829985315,1.7272582176792737,2.032611855424082,0.6542722226893096,0.6931000091905344,0.9830662487211876,0.7836587678348239,-1.6917964275019648,1.7445373163354274,1.7570110050326324,2.5937460778241515,0.12914577092451054,0.11921920842008013,0.1169779646369879,0.03192664653240533,0.46560448991205117,0.36703441693372985,0.46206129558850473,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Seq_150,-0.8878867079782149,1.9249825390898159,0.8825310014491107,0.9546200460524991,0.38865709181597347,0.59317770540327,0.6854608499481788,1.0160724667557433,-2.2844989237932736,3.245203792312327,1.2875002292484399,0.9395196477477065,0.06241325925759135,0.01757174318436131,0.24534930358602772,0.38372958958174835,0.30537916136750054,0.13756164664328568,0.5929364084136391,0.6944957248493454,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_152,0.6251230612107157,0.25402415671138256,-1.453362583084752,-0.7597265512189972,0.9254192792029033,0.9537754564294614,1.1420222654942163,1.2336960043152814,0.6755025265403554,0.2663353884805794,-1.2726219330371826,-0.615813416402087,0.5184014792912734,0.7967168176977645,0.23889058307759264,0.5551291144218693,0.7711940595334552,0.9342935487409759,0.5929364084136391,0.8201532495173658,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_155,0.8266192171129785,-0.7681599705105756,-0.9680251523589761,-1.0288644783318655,0.28718019388569693,0.3494054407184598,0.5793224755691608,0.5260327779273133,2.8783991191328058,-2.19847741618178,-1.6709608088447296,-1.9558942360698919,0.020562009447428104,0.05913414295029747,0.13327466624197815,0.08620341399815021,0.18084822125520253,0.28425886260318434,0.4742501110428833,0.4303032351008264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Seq_156,-1.9554029656483258,1.8350463087714826,3.82985686363524,3.058746780748304,0.344884291835929,0.4723645996642686,1.0334166148511965,0.6177108456207356,-5.669736233097462,3.8848091285327797,3.706014407545313,4.95174530677793,7.58763752381692e-4,0.006015534987785428,0.007594574620903007,0.0016529781906069996,0.0390106262141677,0.11773261333237195,0.19947711431977075,0.17032997099435335,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Seq_160,-1.770523979432335,1.353773573685458,3.230340954867711,3.039408656426664,0.2981642756711002,0.35372229382015213,0.9372076306463808,0.7249933308265799,-5.9380822046748785,3.8272215162490593,3.446771931039213,4.192326366590671,3.465793823720984e-4,0.00503775738020847,0.008736223984807478,0.0030281100872803592,0.0390106262141677,0.11773261333237195,0.19947711431977075,0.19010677957204294,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Seq_165,0.06798562359503105,0.7096461179130644,-0.19873100958653028,-0.24143033545616308,0.6577203804380838,0.6879842340463881,0.9426230160020411,1.330348171077671,0.10336554197963013,1.0314860178397864,-0.21082766515654436,-0.18147905992202654,0.9202170917916268,0.3324856763619058,0.8382928440578585,0.8605053303412914,0.9623644395072739,0.700777502485863,0.9317044378566742,0.9549438192285673,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_169,-2.4431409538338795,1.9670851002790752,3.7758924673787377,4.7021375679747734,0.46025584144106235,0.6543264112038342,0.7715244532425017,0.7667067260814936,-5.308223674433763,3.006274951763018,4.894067131002416,6.1329024619447265,0.003170599829093998,0.02988310061598567,0.004497594779054856,0.0016733563973341857,0.07239536276431295,0.1997065748482945,0.19947711431977075,0.17032997099435335,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_177,-0.20348489621532767,1.215137730990923,0.21439317348432482,-0.19348653062766863,0.339598269977723,0.4776313969722757,0.975157450707636,1.1589998812026563,-0.5991929706493377,2.5440909845829425,0.21985493043071921,-0.16694266648836406,0.5679220841972417,0.03843372903132188,0.8322580617389972,0.8721353251864395,0.7855951783483089,0.23933731260414082,0.93077024047545,0.9549438192285673,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_179,0.5669146358339318,0.5831251656560764,-1.3507517418916117,-0.9586046998496939,0.4513774931787385,0.4948926040718566,0.7337125454323288,0.9986050097134221,1.2559656704226552,1.178286280413697,-1.8409822079513471,-0.9599438121432943,0.24456585638200987,0.2725404022799805,0.10289028430065128,0.36519387620692406,0.5983128986488456,0.6223005852059554,0.4474910777520389,0.6761021762209269,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_181,1.2015175882466558,-0.07611884754723874,-3.0276000290093585,-1.2710537922634373,0.5485014207984753,0.6536624512360885,1.0690125520744154,1.0920943629011544,2.1905459907424834,-0.11644977832717256,-2.8321463795109896,-1.163868101000793,0.06462666224839089,0.9105665902381881,0.025328121840985523,0.28260852327656794,0.3106614992291071,0.9458797016614996,0.28916272435125134,0.6500325950719608,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_182,-1.6118628763498177,1.7942126227786297,2.757247297773459,2.4374188520976743,0.36964279653987014,0.4297099050135067,1.0697823298249072,0.6467294004459968,-4.360595935963167,4.175404387576855,2.5773909522554383,3.768838791644209,0.0024107163572245735,0.0030990642517220858,0.03274892535203159,0.005474719560134874,0.06720731558547123,0.11773261333237195,0.31451315170910454,0.21429616563956508,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Seq_192,-0.6392681130344964,1.685750658525668,0.5555135701037992,0.8572354907590141,0.9057414166741528,0.9332299833507607,1.0463244824577749,1.0630151389690166,-0.7057953862614167,1.8063614420884584,0.5309190212188477,0.8064188921998031,0.5003483427104531,0.10849271837053803,0.6098935158167733,0.44331152401639184,0.7676411665140845,0.366943994290652,0.8397528810743512,0.7230199855981628,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_199,-0.7517574814286369,1.2756486807879484,0.782565188983862,1.4902433231932328,0.3644739926460835,0.41640285421270096,0.7854106613894094,0.8358033042872339,-2.0625819581004197,3.0634964863529484,0.9963770896609504,1.7830072165891948,0.07306635721072945,0.015500115895867667,0.348245699052134,0.11243336384357433,0.3393251165379639,0.13756164664328568,0.6580642864847221,0.48922822990963916,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_201,1.3329261543797704,-0.6594585616296021,-2.0709510445972183,-2.0598677440417643,0.7372565032879954,0.7655153333068386,0.8821975597263263,1.4200524923064133,1.8079544207955094,-0.8614570250094179,-2.3474912413492337,-1.450557465447055,0.10822872959522128,0.4140598968921001,0.04686443079967324,0.18495356092326626,0.42363817012986615,0.7367039723924379,0.32598809602953654,0.6269856274451576,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_206,-0.6995766090111039,2.5376269120585,-0.5803191419159898,1.5934243226055786,0.7270704478772615,0.8178698440792989,1.417297219311909,1.2245995317164424,-0.962185454041726,3.102727078677396,-0.4094547946673683,1.3011799215472328,0.368007897256161,0.01725618834576738,0.6944450142706978,0.23438559144916762,0.6914954450673119,0.13756164664328568,0.8768568382957199,0.6422165205707193,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_211,-0.49804124025341967,1.4825477970169605,0.10696114687592104,1.0366780338127592,0.521561503748892,0.6143172920681467,0.83088900468503,0.7394055824285101,-0.9549041420303975,2.4133258434348295,0.12873096920625088,1.4020424763468582,0.3714311877726558,0.046546089939601215,0.9011911225239715,0.20365591548401105,0.6914954450673119,0.2613943861654376,0.9641369540867399,0.6269856274451576,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_214,-0.4255388879076781,0.9134697999046795,0.7605054295246136,0.569607589451914,0.47889906491415213,0.520153048187238,0.825854212117129,1.3972108590340715,-0.8885774040589546,1.7561558143092155,0.9208712849874682,0.40767475128678765,0.40015801739433754,0.11713035489037445,0.38404612237136004,0.6942041581556797,0.7139359200769474,0.36703441693372985,0.6795870083136262,0.8939481940068947,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_222,-1.2053880917382809,1.65739134314916,1.2248103176959337,2.0274877632533146,0.37492540036287303,0.48864934659442266,1.108809631816682,0.9187598404043879,-3.2150078137454576,3.39178053690265,1.104617314415997,2.206765766297453,0.014755203208791177,0.011571318193431154,0.30584206017263793,0.06309772775089673,0.1714794025588211,0.13756164664328568,0.6116841203452759,0.3678463277392703,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Seq_231,0.17473356551212094,1.0551337910770602,-0.07699364066423944,-1.1356471452108088,0.38552117553045656,0.45656031704547856,0.6839691336089638,1.2169242376073515,0.4532398648963883,2.3110501541288286,-0.11256888195814103,-0.9332110497229104,0.6624167372700815,0.04960769372482757,0.9131457596615844,0.37801643902751136,0.8333641942696541,0.2613943861654376,0.9641369540867399,0.6905100286235875,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_232,-1.1366517181745228,1.399063959427617,2.1972153233050022,1.491754857215966,0.35143234646223565,0.400861576773871,1.0529301235474848,0.888852472811381,-3.23434006464361,3.490142334636476,2.0867627149864827,1.6782929708207315,0.0119787981456326,0.00819670847917523,0.07037141565858418,0.1318079601304612,0.1641095345951666,0.12477211796077849,0.3780738802049424,0.5291469106293915,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_239,-0.676181226381265,2.3775510670308146,0.33388633787609023,0.037893983549888155,0.553260456900562,0.6949414979775046,1.3026569903211591,1.468873957299832,-1.2221752303956825,3.4212247706464876,0.2563117845732923,0.025797981754368524,0.26747179526915965,0.014122475997597226,0.8062719022517871,0.9802550889783597,0.6057382211899754,0.13756164664328568,0.9101059579998444,0.9938296109469673,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_242,0.9445138570383772,-0.36924726987813383,-2.282372469405352,-1.2279145140884689,0.7780922029522569,0.8833888381117345,1.0180644128189298,0.942216531244805,1.21388423306991,-0.41798951259946754,-2.2418743260906897,-1.30321903020128,0.27040050583678327,0.690501541805773,0.0661762954471858,0.24027333881155016,0.6057382211899754,0.9140410411698898,0.3626460990505782,0.6440652521699314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Seq_244,0.32937358567793956,0.6858379406433333,-0.8433998025242192,-0.6185052135803764,1.3156140927835482,1.335344792019763,1.6712947720294193,1.6894401706137772,0.25035729511004096,0.5136036361110718,-0.5046385692334189,-0.3661006908316097,0.8086206370029296,0.6214097429745309,0.6274164792658672,0.7237822315868935,0.9388222649949268,0.8822086506477795,0.8422925406448553,0.9009311745916024,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_246,0.09183258866474135,0.6372705389199406,-0.1186856613888057,-0.3444879649396038,0.4918069949503629,0.5385773856157775,1.1317802901986311,1.0761567944758408,0.18672485265080427,1.1832478598991363,-0.10486634412760093,-0.32010945496784426,0.856524705207101,0.27067807132568183,0.9190634257322854,0.7570860368824401,0.9390689119675456,0.6223005852059554,0.9641369540867399,0.9176683531392184,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_247,0.753783452310835,0.14360106355405167,-1.5317347669077819,-1.0855728386391132,0.4555621613267429,0.5059121648444034,0.6258436398977847,0.938872946178228,1.654622609822502,0.2838458403114642,-2.447471971046875,-1.1562510593771407,0.13659727244869999,0.7837362075706223,0.040094501504499475,0.2809381705493395,0.4798417006531256,0.9342935487409759,0.32598809602953654,0.6500325950719608,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_250,-0.5935685651163077,0.8218701114599649,1.2049533921847098,0.888878024071051,0.6211684588960639,0.6615380705023013,0.8467119130122127,0.8198338056990464,-0.9555677797472099,1.2423625307549189,1.4230972467341791,1.084217335137983,0.36727041106257413,0.24928436932921458,0.1925126190321523,0.3098589995149546,0.6914954450673119,0.60979560457231,0.5538772780852911,0.6500325950719608,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_266,-0.6939146387073913,1.6477716758452112,0.28416619458315634,1.3851479516516925,0.26982146122446043,0.3335154113636815,0.8067968488868852,0.6996572234564938,-2.571754802447438,4.9406162944848155,0.35221530051240585,1.9797522346852807,0.03303726397333034,0.001134184105243224,0.7337752615129236,0.08308056713533253,0.2105165192719189,0.11773261333237195,0.8942680912566628,0.42951085651096443,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Seq_269,-0.9176783960993613,0.40795900486994185,1.4275212642608246,2.4396449357702545,0.38983538041724264,0.5671838453463954,1.282619052761819,0.6541004279391112,-2.3540151617771734,0.7192711996597675,1.112973693309009,3.7297711965376608,0.05674619371478191,0.4990176833836214,0.30831134675172805,0.009739299504925657,0.28793439033056006,0.8011575366106453,0.6121544131157499,0.2688730714763891,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_273,-0.2492130181151498,1.1858996712003365,0.032578531065289046,0.31980113744546906,0.5625760186314227,0.5987134795187775,0.821258313443111,1.0276565709857228,-0.44298549860232167,1.9807465703854141,0.03966904265322336,0.31119456292554765,0.6695102464091833,0.08295281433643248,0.9693290894615936,0.7636072427581817,0.837652089114686,0.32438976051773927,0.9836895204165802,0.9176683531392184,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_291,-0.45388399310432337,0.5545969595187464,1.241794839896843,0.5605714402521997,0.7402038331558857,0.775665769558895,1.0710122776628488,1.1145048973667824,-0.6131878447172756,0.7149947584178353,1.1594590144257488,0.5029779963970102,0.5567791410690288,0.4949456649280718,0.2797026670358704,0.6285323599825577,0.7855951783483089,0.8011575366106453,0.5935885329777105,0.8720372262257696,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_293,2.0832600064940157,-1.2155265818948389,-4.660044142430652,-2.1606601089546604,0.44395412130886885,0.6420081817498742,0.8947263103766417,0.771287145643316,4.6925119207185935,-1.893319456742386,-5.2083459359421,-2.8013692710417137,0.0053729949950282576,0.11686099952021954,0.0034430594636797054,0.03793229256710192,0.10319677635309583,0.36703441693372985,0.19947711431977075,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_294,-1.8630226870908588,1.9169876622051811,2.6566640565140593,2.7473645550052868,0.34430016564235116,0.49003031708343847,1.1626928883378995,0.8215159065285329,-5.411042087694235,3.9119776784724354,2.284923287276515,3.344262153869647,9.966218375882258e-4,0.005808638153513348,0.05622670558300639,0.01234737235676233,0.0390106262141677,0.11773261333237195,0.3456358600922469,0.2688730714763891,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seq_295,-1.0561696535855618,1.8812833724352533,1.7521680417140424,1.1326544674434456,0.43297974721267146,0.4862443405095854,1.1410482263683799,1.0633805243826577,-2.4393049799319857,3.869008265399373,1.5355775516085561,1.0651450176793529,0.04060850792597908,0.004748001832088141,0.16319184754242863,0.3178991523344626,0.23673896110038867,0.11773261333237195,0.5063778132434538,0.6500325950719608,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_298,-0.5795468672059639,1.6085969315093385,0.18719876395080606,0.8191425720197693,0.38589337198540996,0.4973302364663324,0.6623238965339884,1.1846730514302506,-1.5018316179524216,3.234464373087107,0.28263930220612177,0.6914503297182476,0.17683650481267332,0.014362679848637995,0.7856282531226333,0.5115557964222769,0.5461150578002013,0.13756164664328568,0.9086764302738076,0.7830518894955524,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_303,1.0414857347878157,-0.4441017740031329,-1.0732702474676472,-1.7031974173050424,0.9279629681042798,0.9808848298366456,1.0618287186559454,1.6160639355136803,1.1223354493503654,-0.4527562874808581,-1.0107753054807036,-1.0539171006026231,0.2987361273725593,0.6644233311374823,0.34577940889319186,0.32693399875133017,0.6345247976750484,0.9032604284626259,0.6579413752551011,0.6538679975026603,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_308,0.4890830297961587,-0.3138468108552757,0.09489642961178744,-1.195954470690651,0.606301285602086,0.6437828092411364,1.230589096197427,1.0371071293581546,0.8066666546987048,-0.48750418052514466,0.07711463550670282,-1.153163869802731,0.44317673466161034,0.638979123648422,0.9404261093756572,0.2821313411927646,0.7464090658511536,0.893266734079937,0.9723651093167173,0.6500325950719608,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_314,0.46239915223888195,0.5427651426691593,-0.6986091891357508,-1.1523252952384406,0.3284279753184568,0.4075643599125483,0.7412419314445589,0.9208240103447342,1.4079164595845448,1.3317286692723114,-0.9424847131546864,-1.2514066556616372,0.19680691260400557,0.21964190635492484,0.3735310690609166,0.24613883391819769,0.5669534933958399,0.5669718149555246,0.6754046880115141,0.6440652521699314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_317,0.4579027533836397,0.48928300911620304,-1.7500549570459605,0.05440740654289024,0.4467463225013029,0.5568326308029928,0.7944855550013619,0.6867241622263325,1.0249726305968736,0.8786895416143656,-2.2027523924496784,0.07922745337298688,0.3394857017039766,0.40871672742111664,0.06347261763447076,0.9390690547434808,0.6825005461836671,0.7367039723924379,0.3570145709408353,0.9858426091943054,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_321,-1.549850807515135,2.2628305801462907,2.1310434360974613,2.7347536452602066,1.1841692066249372,1.2273454804230255,1.2955224115098698,1.283262347023774,-1.3088085713125797,1.8436785862171161,1.6449298114525333,2.1310947458271694,0.2319272402991722,0.10776192603589764,0.14398178721662747,0.07055604764741473,0.5983128986488456,0.366943994290652,0.4993798695867838,0.38802893247598974,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_325,1.3368340114565878,-0.3989177290968988,-3.098150671572838,-1.9114814188631395,0.4517140903197657,0.5492300102975101,0.8059022497280501,0.6995307053877888,2.959469363708028,-0.726321798914103,-3.844325627107136,-2.7325196794663915,0.021120960146592996,0.49120847629522024,0.006338885092195724,0.029232133051146452,0.18084822125520253,0.8011575366106453,0.19947711431977075,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Seq_329,-0.8215342037720644,0.372293913963311,2.00665361102459,1.4486165573508514,0.3129594419633525,0.382732278501754,1.2873208820616115,0.5389338062863194,-2.62505006597074,0.9727267201519948,1.5587827704705493,2.6879303922924533,0.03041102379606966,0.35917834115075475,0.15766562559576994,0.02758493885752137,0.20831551300307716,0.7131511990964261,0.5063778132434538,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_330,-0.13148430103729064,0.27401237505063075,0.6597613419740539,0.13359075437497403,0.6589549151978237,0.6999374115267075,0.8708642797195987,0.8498197980622485,-0.1995345933459165,0.3914812532351334,0.7575937575330156,0.15719891991171125,0.8468229657279869,0.705662444609984,0.47041838769404165,0.8789831229283582,0.9390689119675456,0.9163578664603583,0.7595157443609164,0.95571974477131,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_339,0.10820094768884239,0.5402805819566471,-0.03810387034300925,-0.393553235118512,0.5444568708944167,0.5851336370908142,0.8116697072497789,0.9692632344857568,0.19873189865543114,0.9233456217674154,-0.046945044274374244,-0.40603338816138207,0.8474301077071753,0.3828314493247057,0.9637077907079105,0.6953618230934135,0.9390689119675456,0.7199059897115111,0.9816205749218121,0.8939481940068947,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_340,0.775546280978943,-0.24572152301257963,-1.2127220459473693,-1.1023142877053276,0.4925467855321419,0.5325133919647571,0.8110368630903112,0.8505864795428993,1.574563683612414,-0.4614372647154797,-1.4952736443156338,-1.2959461668115222,0.1540047234547828,0.656772058022862,0.17320535888769292,0.23113034552491288,0.514601149105006,0.9032604284626259,0.5158507427742158,0.6422165205707193,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_341,0.5784188733181364,0.13192172642826663,-1.6911572477909895,-0.6207377115269043,1.0170217899814196,1.0946777777040237,1.1567502491244783,1.38260693077316,0.5687379356234872,0.1205119251666542,-1.461989957703483,-0.44896181098975463,0.5901711319633967,0.9080119271338327,0.1940591923218538,0.6692195436058782,0.7888140983315644,0.9458797016614996,0.5538772780852911,0.8915455909947689,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_346,-0.751765139365732,1.175300330910569,1.1115271283024548,1.261660365500399,0.2559011780643373,0.33548893601688284,0.5639494319750091,0.755000629846632,-2.9377166023703385,3.5032461721820365,1.9709694970518403,1.6710719377236654,0.018775117068484063,0.008040740595883042,0.08421725863620508,0.1332523242095913,0.1714794025588211,0.12477211796077849,0.4120265764354176,0.5291469106293915,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_349,-0.9211988412138536,1.0546538389111906,1.0871772591057693,1.7258310741585494,0.3355383400564298,0.45954283559081066,0.6649283926418718,0.6966247198050812,-2.7454354130110117,2.2950065961865693,1.635029081531971,2.4774186518121906,0.028692264656053235,0.05539724534984872,0.14605828630776427,0.042370001415781955,0.20831551300307716,0.27597900410651904,0.5002496306040926,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Seq_351,0.48131606641568103,0.40361809785788205,-1.140633113285047,-0.6468219829850621,0.25829770990723766,0.336124030924742,0.8428582126180484,0.5816066509217703,1.8634159264847368,1.2008010755656204,-1.3532918066279065,-1.1121296188066867,0.09940764834896919,0.26417306379445965,0.2129577719144954,0.29838292717349935,0.4010633026764256,0.6215305538430803,0.5720630343585463,0.6500325950719608,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_357,-0.30783718215600486,0.9742419836665756,0.7769524632367936,-0.25197254023875315,0.42302921022361123,0.5342348713026434,0.8172419810463297,0.6966959251212536,-0.727697224485476,1.8236211000061595,0.9507006263212852,-0.36166788286424906,0.49041694767462285,0.11097812161140432,0.37341845441544297,0.7282707778609387,0.7676411665140845,0.366943994290652,0.6754046880115141,0.9009311745916024,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_360,-0.741451856029126,1.2577030052092852,1.071587715459051,1.2657637554159615,0.8408491340171229,0.9077254345908881,1.3183507118049311,0.9982524513787343,-0.881789403155914,1.385554438910409,0.8128244676198177,1.2679796114377226,0.4071483382953569,0.2084221756193543,0.4430812333214491,0.24534882176589487,0.7197331915672761,0.5598791776441477,0.7557467293982174,0.6440652521699314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_368,-1.0075299856539714,1.5779897897511954,1.6223961847986406,0.983823727239438,0.374925400362873,0.4926473676808833,0.827059202910041,1.387169551813729,-2.68728121562004,3.203081744208877,1.9616445583220337,0.7092310568330202,0.031208366785841928,0.015001464457655442,0.09059989289321986,0.5011138194898642,0.20856323169074847,0.13756164664328568,0.4137395108790373,0.7830518894955524,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_373,-1.8702366748949584,1.9846346102040793,2.645533361827957,2.717299590307523,0.32986247407394464,0.46141184290812104,0.6729471157966843,0.8792938568452942,-5.669746703214598,4.301221654163895,3.931264879107149,3.0903202258873663,7.587555095464214e-4,0.0035612562381960033,0.00566647565168157,0.0175591008109693,0.0390106262141677,0.11773261333237195,0.19947711431977075,0.2688730714763891,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Seq_385,-0.6779481165128599,0.9828609387635794,0.9504904901961062,1.2138573981286918,0.6011890134540101,0.7260454088715107,0.826833270486033,0.8213319169462673,-1.1276788187093538,1.3537182754054404,1.149555205534224,1.4779133418336452,0.30252149464748157,0.22459421572264818,0.2940775529114182,0.1899054541522082,0.6376222271800766,0.5693446280689705,0.602714964766596,0.6269856274451576,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_386,-0.7259335119047977,2.2370733026161918,-0.4166834593429805,1.9437641788248443,0.445828218434617,0.5562742130236318,0.824179496070664,0.6448222644246142,-1.6282807635050125,4.021529760397424,-0.5055736782212483,3.014418524396483,0.14748964443455054,0.005049787795674938,0.6286832768045559,0.01953975471680966,0.5041905758757885,0.11773261333237195,0.8422925406448553,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_399,0.8907086539827557,0.08385294218225536,-0.8770058836149504,-2.239222304710168,0.6928858280203892,0.7634614652303781,1.085844252363513,0.8862021822091863,1.2855056604744775,0.10983257964035205,-0.8076718937416737,-2.5267623457302704,0.23950759299131802,0.915624609584208,0.44585312190711546,0.03941899703211292,0.5983128986488456,0.9467212944380112,0.7557467293982174,0.27414412119340026,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_403,0.6211287087049316,-0.17558489858982626,-0.5415647984685863,-1.312716544065325,0.5104861653296845,0.5990980414049883,0.7056598938490167,0.8047286493314372,1.2167395531743577,-0.29308207748109033,-0.7674586627201173,-1.631253646997557,0.2631309653281197,0.7779572590224499,0.4679005303581888,0.14685746998068247,0.6057382211899754,0.9342935487409759,0.7595157443609164,0.5588742607598194,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
